0,0
0.0000444,10001110
0.0000672,10011100
0.00009,10101010
0.0001128,10110111
0.0001356,11000011
0.0001584,11001101
0.0001812,11010110
0.000204,11011101
0.0002268,11100010
0.0002496,11100101
0.0002724,11100110
0.0002952,11100101
0.000318,11100010
0.0003408,11011100
0.0003636,11010101
0.0003864,11001100
0.0004092,11000010
0.000432,10110110
0.0004548,10101001
0.0004776,10011011
0.0005004,10001101
0.0005232,1111110
0.000546,1110000
0.0005688,1100010
0.0005916,1010100
0.0006144,1000111
0.0006372,111011
0.00066,110001
0.0006828,101001
0.0007056,100010
0.0007284,11101
0.0007512,11010
0.000774,11001
0.0007968,11010
0.0008196,11110
0.0008424,100011
0.0008652,101010
0.000888,110011
0.0009108,111110
0.0009336,1001010
0.0009564,1010111
0.0009792,1100101
0.001002,1110011
0.001025,10000010
0.001048,10010000
0.00107,10011110
0.001093,10101100
0.001116,10111001
0.001139,11000100
0.001162,11001110
0.001184,11010111
0.001207,11011110
0.00123,11100010
0.001253,11100101
0.001276,11100110
0.001298,11100100
0.001321,11100001
0.001344,11011011
0.001367,11010100
0.00139,11001011
0.001412,11000000
0.001435,10110100
0.001458,10100111
0.001481,10011001
0.001504,10001011
0.001526,1111100
0.001549,1101110
0.001572,1100000
0.001595,1010010
0.001618,1000101
0.00164,111010
0.001663,110000
0.001686,101000
0.001709,100001
0.001732,11100
0.001754,11010
0.001777,11001
0.0018,11011
0.001823,11110
0.001846,100100
0.001868,101011
0.001891,110101
0.001914,111111
0.001937,1001011
0.00196,1011001
0.001982,1100111
0.002005,1110101
0.002028,10000100
0.002051,10010010
0.002074,10100000
0.002096,10101110
0.002119,10111010
0.002142,11000110
0.002165,11010000
0.002188,11011000
0.00221,11011110
0.002233,11100011
0.002256,11100101
0.002279,11100110
0.002302,11100100
0.002324,11100000
0.002347,11011011
0.00237,11010011
0.002393,11001010
0.002416,10111111
0.002438,10110011
0.002461,10100101
0.002484,10010111
0.002507,10001001
0.00253,1111010
0.002552,1101100
0.002575,1011110
0.002598,1010000
0.002621,1000100
0.002644,111000
0.002666,101111
0.002689,100111
0.002712,100000
0.002735,11100
0.002758,11001
0.002803,11011
0.002826,11111
0.002849,100101
0.002872,101101
0.002894,110110
0.002917,1000001
0.00294,1001101
0.002963,1011011
0.002986,1101001
0.003008,1110111
0.003031,10000110
0.003054,10010100
0.003077,10100010
0.0031,10110000
0.003122,10111100
0.003145,11000111
0.003168,11010001
0.003191,11011001
0.003214,11011111
0.003236,11100011
0.003259,11100110
0.003305,11100100
0.003328,11100000
0.00335,11011010
0.003373,11010010
0.003396,11001000
0.003419,10111101
0.003442,10110001
0.003464,10100100
0.003487,10010101
0.00351,10000111
0.003533,1111000
0.003556,1101010
0.003578,1011100
0.003601,1001110
0.003624,1000010
0.003647,110111
0.00367,101101
0.003692,100110
0.003715,11111
0.003738,11011
0.003761,11001
0.003806,11100
0.003829,100000
0.003852,100110
0.003875,101110
0.003898,111000
0.00392,1000011
0.003943,1001111
0.003966,1011100
0.003989,1101011
0.004012,1111001
0.004034,10001000
0.004057,10010110
0.00408,10100100
0.004103,10110010
0.004126,10111110
0.004148,11001001
0.004171,11010010
0.004194,11011010
0.004217,11100000
0.00424,11100100
0.004262,11100110
0.004308,11100011
0.004331,11011111
0.004354,11011001
0.004376,11010000
0.004399,11000111
0.004422,10111011
0.004445,10101111
0.004468,10100010
0.00449,10010011
0.004513,10000101
0.004536,1110110
0.004559,1101000
0.004582,1011010
0.004604,1001101
0.004627,1000000
0.00465,110110
0.004673,101100
0.004696,100101
0.004718,11111
0.004741,11011
0.004764,11001
0.004787,11010
0.00481,11100
0.004832,100000
0.004855,100111
0.004878,101111
0.004901,111001
0.004924,1000100
0.004946,1010001
0.004969,1011110
0.004992,1101101
0.005015,1111011
0.005038,10001010
0.00506,10011000
0.005083,10100110
0.005106,10110011
0.005129,10111111
0.005152,11001010
0.005174,11010011
0.005197,11011011
0.00522,11100001
0.005243,11100100
0.005266,11100110
0.005288,11100101
0.005311,11100011
0.005334,11011110
0.005357,11011000
0.00538,11001111
0.005402,11000101
0.005425,10111010
0.005448,10101101
0.005471,10100000
0.005494,10010001
0.005516,10000011
0.005539,1110100
0.005562,1100110
0.005585,1011000
0.005608,1001011
0.00563,111111
0.005653,110100
0.005676,101011
0.005699,100100
0.005722,11110
0.005744,11011
0.005767,11001
0.00579,11010
0.005813,11101
0.005836,100001
0.005858,101000
0.005881,110000
0.005904,111011
0.005927,1000110
0.00595,1010011
0.005972,1100000
0.005995,1101111
0.006018,1111101
0.006041,10001100
0.006064,10011010
0.006086,10101000
0.006109,10110101
0.006132,11000001
0.006155,11001100
0.006178,11010101
0.0062,11011100
0.006223,11100001
0.006246,11100101
0.006269,11100110
0.006292,11100101
0.006314,11100010
0.006337,11011101
0.00636,11010111
0.006383,11001110
0.006406,11000100
0.006428,10111000
0.006451,10101011
0.006474,10011110
0.006497,10001111
0.00652,10000001
0.006542,1110010
0.006565,1100100
0.006588,1010110
0.006611,1001001
0.006634,111101
0.006656,110011
0.006679,101010
0.006702,100011
0.006725,11101
0.006748,11010
0.00677,11001
0.006793,11010
0.006816,11101
0.006839,100010
0.006862,101001
0.006884,110010
0.006907,111100
0.00693,1001000
0.006953,1010101
0.006976,1100010
0.006998,1110001
0.007021,1111111
0.007044,10001110
0.007067,10011100
0.00709,10101010
0.007112,10110111
0.007135,11000011
0.007158,11001101
0.007181,11010110
0.007204,11011101
0.007226,11100010
0.007249,11100101
0.007272,11100110
0.007295,11100101
0.007318,11100010
0.00734,11011100
0.007363,11010101
0.007386,11001101
0.007409,11000010
0.007432,10110110
0.007454,10101001
0.007477,10011100
0.0075,10001101
0.007523,1111111
0.007546,1110000
0.007568,1100010
0.007591,1010100
0.007614,1000111
0.007637,111100
0.00766,110001
0.007682,101001
0.007705,100010
0.007728,11101
0.007751,11010
0.007774,11001
0.007796,11010
0.007819,11110
0.007842,100011
0.007865,101010
0.007888,110011
0.00791,111110
0.007933,1001010
0.007956,1010110
0.007979,1100100
0.008002,1110011
0.008024,10000001
0.008047,10010000
0.00807,10011110
0.008093,10101100
0.008116,10111001
0.008138,11000100
0.008161,11001110
0.008184,11010111
0.008207,11011110
0.00823,11100010
0.008252,11100101
0.008275,11100110
0.008298,11100100
0.008321,11100001
0.008344,11011100
0.008366,11010100
0.008389,11001011
0.008412,11000001
0.008435,10110101
0.008458,10101000
0.00848,10011010
0.008503,10001011
0.008526,1111101
0.008549,1101110
0.008572,1100000
0.008594,1010010
0.008617,1000110
0.00864,111010
0.008663,110000
0.008686,101000
0.008708,100001
0.008731,11100
0.008754,11010
0.008777,11001
0.0088,11011
0.008822,11110
0.008845,100100
0.008868,101011
0.008891,110101
0.008914,111111
0.008936,1001011
0.008959,1011000
0.008982,1100110
0.009005,1110101
0.009028,10000011
0.00905,10010010
0.009073,10100000
0.009096,10101110
0.009119,10111010
0.009142,11000110
0.009164,11010000
0.009187,11011000
0.00921,11011110
0.009233,11100011
0.009256,11100101
0.009278,11100110
0.009301,11100100
0.009324,11100000
0.009347,11011011
0.00937,11010011
0.009392,11001010
0.009415,10111111
0.009438,10110011
0.009461,10100110
0.009484,10011000
0.009506,10001001
0.009529,1111011
0.009552,1101100
0.009575,1011110
0.009598,1010000
0.00962,1000100
0.009643,111001
0.009666,101111
0.009689,100111
0.009712,100000
0.009734,11100
0.009757,11010
0.00978,11001
0.009803,11011
0.009826,11111
0.009848,100101
0.009871,101101
0.009894,110110
0.009917,1000001
0.00994,1001101
0.009962,1011010
0.009985,1101000
0.01001,1110111
0.01003,10000101
0.01005,10010100
0.01008,10100010
0.0101,10101111
0.01012,10111100
0.01014,11000111
0.01017,11010001
0.01019,11011001
0.01021,11011111
0.01024,11100011
0.01026,11100110
0.0103,11100100
0.01033,11100000
0.01035,11011010
0.01037,11010010
0.0104,11001000
0.01042,10111101
0.01044,10110001
0.01046,10100100
0.01049,10010110
0.01051,10000111
0.01053,1111001
0.01056,1101010
0.01058,1011100
0.0106,1001111
0.01062,1000010
0.01065,110111
0.01067,101110
0.01069,100110
0.01071,100000
0.01074,11011
0.01076,11001
0.01081,11011
0.01083,100000
0.01085,100110
0.01087,101110
0.0109,110111
0.01092,1000010
0.01094,1001111
0.01097,1011100
0.01099,1101010
0.01101,1111001
0.01103,10000111
0.01106,10010110
0.01108,10100100
0.0111,10110001
0.01113,10111110
0.01115,11001001
0.01117,11010010
0.01119,11011010
0.01122,11100000
0.01124,11100100
0.01126,11100110
0.01131,11100011
0.01133,11011111
0.01135,11011001
0.01138,11010001
0.0114,11000111
0.01142,10111100
0.01144,10101111
0.01147,10100010
0.01149,10010100
0.01151,10000101
0.01154,1110110
0.01156,1101000
0.01158,1011010
0.0116,1001101
0.01163,1000001
0.01165,110110
0.01167,101100
0.0117,100101
0.01172,11111
0.01174,11011
0.01176,11001
0.01179,11010
0.01181,11100
0.01183,100000
0.01185,100111
0.01188,101111
0.0119,111001
0.01192,1000100
0.01195,1010001
0.01197,1011110
0.01199,1101100
0.01201,1111011
0.01204,10001010
0.01206,10011000
0.01208,10100110
0.01211,10110011
0.01213,10111111
0.01215,11001010
0.01217,11010011
0.0122,11011011
0.01222,11100000
0.01224,11100100
0.01227,11100110
0.01229,11100101
0.01231,11100011
0.01233,11011110
0.01236,11011000
0.01238,11001111
0.0124,11000101
0.01242,10111010
0.01245,10101101
0.01247,10100000
0.01249,10010010
0.01252,10000011
0.01254,1110100
0.01256,1100110
0.01258,1011000
0.01261,1001011
0.01263,111111
0.01265,110100
0.01268,101011
0.0127,100100
0.01272,11110
0.01274,11011
0.01277,11001
0.01279,11010
0.01281,11100
0.01284,100001
0.01286,101000
0.01288,110000
0.0129,111010
0.01293,1000110
0.01295,1010011
0.01297,1100000
0.01299,1101110
0.01302,1111101
0.01304,10001100
0.01306,10011010
0.01309,10101000
0.01311,10110101
0.01313,11000001
0.01315,11001011
0.01318,11010100
0.0132,11011100
0.01322,11100001
0.01325,11100101
0.01327,11100110
0.01329,11100101
0.01331,11100010
0.01334,11011101
0.01336,11010111
0.01338,11001110
0.01341,11000100
0.01343,10111000
0.01345,10101100
0.01347,10011110
0.0135,10010000
0.01352,10000001
0.01354,1110010
0.01356,1100100
0.01359,1010110
0.01361,1001001
0.01363,111101
0.01366,110011
0.01368,101010
0.0137,100011
0.01372,11110
0.01375,11010
0.01377,11001
0.01379,11010
0.01382,11101
0.01384,100010
0.01386,101001
0.01388,110010
0.01391,111100
0.01393,1001000
0.01395,1010100
0.01398,1100010
0.014,1110000
0.01402,1111111
0.01404,10001110
0.01407,10011100
0.01409,10101010
0.01411,10110111
0.01413,11000010
0.01416,11001101
0.01418,11010110
0.0142,11011101
0.01423,11100010
0.01425,11100101
0.01427,11100110
0.01429,11100101
0.01432,11100010
0.01434,11011101
0.01436,11010110
0.01439,11001101
0.01441,11000010
0.01443,10110111
0.01445,10101010
0.01448,10011100
0.0145,10001110
0.01452,1111111
0.01455,1110000
0.01457,1100010
0.01459,1010100
0.01461,1001000
0.01464,111100
0.01466,110010
0.01468,101001
0.0147,100010
0.01473,11101
0.01475,11010
0.01477,11001
0.0148,11010
0.01482,11110
0.01484,100011
0.01486,101010
0.01489,110011
0.01491,111101
0.01493,1001001
0.01496,1010110
0.01498,1100100
0.015,1110010
0.01502,10000001
0.01505,10010000
0.01507,10011110
0.01509,10101100
0.01512,10111000
0.01514,11000100
0.01516,11001110
0.01518,11010111
0.01521,11011101
0.01523,11100010
0.01525,11100101
0.01527,11100110
0.0153,11100101
0.01532,11100001
0.01534,11011100
0.01537,11010100
0.01539,11001011
0.01541,11000001
0.01543,10110101
0.01546,10101000
0.01548,10011010
0.0155,10001100
0.01553,1111101
0.01555,1101110
0.01557,1100000
0.01559,1010010
0.01562,1000110
0.01564,111010
0.01566,110000
0.01569,101000
0.01571,100001
0.01573,11100
0.01575,11010
0.01578,11001
0.0158,11011
0.01582,11110
0.01584,100100
0.01587,101011
0.01589,110100
0.01591,111111
0.01594,1001011
0.01596,1011000
0.01598,1100110
0.016,1110100
0.01603,10000011
0.01605,10010010
0.01607,10100000
0.0161,10101101
0.01612,10111010
0.01614,11000101
0.01616,11001111
0.01619,11011000
0.01621,11011110
0.01623,11100011
0.01626,11100101
0.01628,11100110
0.0163,11100100
0.01632,11100000
0.01635,11011011
0.01637,11010011
0.01639,11001010
0.01641,10111111
0.01644,10110011
0.01646,10100110
0.01648,10011000
0.01651,10001010
0.01653,1111011
0.01655,1101100
0.01657,1011110
0.0166,1010001
0.01662,1000100
0.01664,111001
0.01667,101111
0.01669,100111
0.01671,100000
0.01673,11100
0.01676,11010
0.01678,11001
0.0168,11011
0.01683,11111
0.01685,100101
0.01687,101100
0.01689,110110
0.01692,1000001
0.01694,1001101
0.01696,1011010
0.01698,1101000
0.01701,1110111
0.01703,10000101
0.01705,10010100
0.01708,10100010
0.0171,10101111
0.01712,10111100
0.01714,11000111
0.01717,11010001
0.01719,11011001
0.01721,11011111
0.01724,11100011
0.01726,11100110
0.0173,11100100
0.01733,11100000
0.01735,11011010
0.01737,11010010
0.0174,11001001
0.01742,10111110
0.01744,10110001
0.01746,10100100
0.01749,10010110
0.01751,10000111
0.01753,1111001
0.01755,1101010
0.01758,1011100
0.0176,1001111
0.01762,1000010
0.01765,110111
0.01767,101110
0.01769,100110
0.01771,100000
0.01774,11011
0.01776,11001
0.01781,11011
0.01783,100000
0.01785,100110
0.01787,101110
0.0179,110111
0.01792,1000010
0.01794,1001111
0.01797,1011100
0.01799,1101010
0.01801,1111001
0.01803,10000111
0.01806,10010110
0.01808,10100100
0.0181,10110001
0.01812,10111101
0.01815,11001000
0.01817,11010010
0.01819,11011010
0.01822,11100000
0.01824,11100100
0.01826,11100110
0.01831,11100011
0.01833,11011111
0.01835,11011001
0.01838,11010001
0.0184,11000111
0.01842,10111100
0.01844,10101111
0.01847,10100010
0.01849,10010100
0.01851,10000101
0.01854,1110111
0.01856,1101000
0.01858,1011010
0.0186,1001101
0.01863,1000001
0.01865,110110
0.01867,101100
0.01869,100101
0.01872,11111
0.01874,11011
0.01876,11001
0.01879,11010
0.01881,11100
0.01883,100000
0.01885,100111
0.01888,101111
0.0189,111001
0.01892,1000100
0.01895,1010000
0.01897,1011110
0.01899,1101100
0.01901,1111011
0.01904,10001001
0.01906,10011000
0.01908,10100110
0.01911,10110011
0.01913,10111111
0.01915,11001010
0.01917,11010011
0.0192,11011011
0.01922,11100000
0.01924,11100100
0.01926,11100110
0.01929,11100101
0.01931,11100011
0.01933,11011110
0.01936,11011000
0.01938,11010000
0.0194,11000110
0.01942,10111010
0.01945,10101110
0.01947,10100000
0.01949,10010010
0.01952,10000011
0.01954,1110101
0.01956,1100110
0.01958,1011000
0.01961,1001011
0.01963,111111
0.01965,110100
0.01968,101011
0.0197,100100
0.01972,11110
0.01974,11011
0.01977,11001
0.01979,11010
0.01981,11100
0.01983,100001
0.01986,101000
0.01988,110000
0.0199,111010
0.01993,1000110
0.01995,1010010
0.01997,1100000
0.01999,1101110
0.02002,1111101
0.02004,10001011
0.02006,10011010
0.02009,10101000
0.02011,10110101
0.02013,11000001
0.02015,11001011
0.02018,11010100
0.0202,11011100
0.02022,11100001
0.02025,11100100
0.02027,11100110
0.02029,11100101
0.02031,11100010
0.02034,11011110
0.02036,11010111
0.02038,11001110
0.0204,11000100
0.02043,10111001
0.02045,10101100
0.02047,10011110
0.0205,10010000
0.02052,10000001
0.02054,1110011
0.02056,1100100
0.02059,1010110
0.02061,1001001
0.02063,111110
0.02066,110011
0.02068,101010
0.0207,100011
0.02072,11110
0.02075,11010
0.02077,11001
0.02079,11010
0.02082,11101
0.02084,100010
0.02086,101001
0.02088,110001
0.02091,111100
0.02093,1000111
0.02095,1010100
0.02097,1100010
0.021,1110000
0.02102,1111111
0.02104,10001101
0.02107,10011100
0.02109,10101001
0.02111,10110110
0.02113,11000010
0.02116,11001101
0.02118,11010101
0.0212,11011100
0.02123,11100010
0.02125,11100101
0.02127,11100110
0.02129,11100101
0.02132,11100010
0.02134,11011101
0.02136,11010110
0.02139,11001101
0.02141,11000011
0.02143,10110111
0.02145,10101010
0.02148,10011100
0.0215,10001110
0.02152,1111111
0.02154,1110001
0.02157,1100010
0.02159,1010101
0.02161,1001000
0.02164,111100
0.02166,110010
0.02168,101001
0.0217,100010
0.02173,11101
0.02175,11010
0.02177,11001
0.0218,11010
0.02182,11101
0.02184,100011
0.02186,101010
0.02189,110011
0.02191,111101
0.02193,1001001
0.02196,1010110
0.02198,1100100
0.022,1110010
0.02202,10000001
0.02205,10001111
0.02207,10011110
0.02209,10101011
0.02211,10111000
0.02214,11000100
0.02216,11001110
0.02218,11010111
0.02221,11011101
0.02223,11100010
0.02225,11100101
0.02227,11100110
0.0223,11100101
0.02232,11100001
0.02234,11011100
0.02237,11010101
0.02239,11001100
0.02241,11000001
0.02243,10110101
0.02246,10101000
0.02248,10011010
0.0225,10001100
0.02253,1111101
0.02255,1101111
0.02257,1100000
0.02259,1010011
0.02262,1000110
0.02264,111011
0.02266,110000
0.02268,101000
0.02271,100001
0.02273,11101
0.02275,11010
0.02278,11001
0.0228,11011
0.02282,11110
0.02284,100100
0.02287,101011
0.02289,110100
0.02291,111111
0.02294,1001011
0.02296,1011000
0.02298,1100110
0.023,1110100
0.02303,10000011
0.02305,10010001
0.02307,10100000
0.0231,10101101
0.02312,10111010
0.02314,11000101
0.02316,11001111
0.02319,11011000
0.02321,11011110
0.02323,11100011
0.02325,11100101
0.02328,11100110
0.0233,11100100
0.02332,11100001
0.02335,11011011
0.02337,11010011
0.02339,11001010
0.02341,10111111
0.02344,10110011
0.02346,10100110
0.02348,10011000
0.02351,10001010
0.02353,1111011
0.02355,1101101
0.02357,1011110
0.0236,1010001
0.02362,1000100
0.02364,111001
0.02367,101111
0.02369,100111
0.02371,100000
0.02373,11100
0.02376,11010
0.02378,11001
0.0238,11011
0.02382,11111
0.02385,100101
0.02387,101100
0.02389,110110
0.02392,1000000
0.02394,1001101
0.02396,1011010
0.02398,1101000
0.02401,1110110
0.02403,10000101
0.02405,10010011
0.02408,10100010
0.0241,10101111
0.02412,10111011
0.02414,11000111
0.02417,11010000
0.02419,11011001
0.02421,11011111
0.02424,11100011
0.02426,11100110
0.0243,11100100
0.02433,11100000
0.02435,11011010
0.02437,11010010
0.02439,11001001
0.02442,10111110
0.02444,10110001
0.02446,10100100
0.02449,10010110
0.02451,10001000
0.02453,1111001
0.02455,1101011
0.02458,1011100
0.0246,1001111
0.02462,1000011
0.02465,111000
0.02467,101110
0.02469,100110
0.02471,100000
0.02474,11100
0.02476,11001
0.02481,11011
0.02483,11111
0.02485,100110
0.02487,101101
0.0249,110111
0.02492,1000010
0.02494,1001110
0.02496,1011100
0.02499,1101010
0.02501,1111000
0.02503,10000111
0.02506,10010101
0.02508,10100100
0.0251,10110001
0.02512,10111101
0.02515,11001000
0.02517,11010010
0.02519,11011010
0.02522,11100000
0.02524,11100100
0.02526,11100110
0.02531,11100011
0.02533,11011111
0.02535,11011001
0.02538,11010001
0.0254,11000111
0.02542,10111100
0.02544,10110000
0.02547,10100010
0.02549,10010100
0.02551,10000110
0.02553,1110111
0.02556,1101001
0.02558,1011011
0.0256,1001101
0.02563,1000001
0.02565,110110
0.02567,101101
0.02569,100101
0.02572,11111
0.02574,11011
0.02576,11001
0.02581,11100
0.02583,100000
0.02585,100111
0.02588,101111
0.0259,111000
0.02592,1000100
0.02595,1010000
0.02597,1011110
0.02599,1101100
0.02601,1111010
0.02604,10001001
0.02606,10010111
0.02608,10100101
0.0261,10110011
0.02613,10111111
0.02615,11001010
0.02617,11010011
0.0262,11011011
0.02622,11100000
0.02624,11100100
0.02626,11100110
0.02629,11100101
0.02631,11100011
0.02633,11011110
0.02636,11011000
0.02638,11010000
0.0264,11000110
0.02642,10111010
0.02645,10101110
0.02647,10100000
0.02649,10010010
0.02652,10000100
0.02654,1110101
0.02656,1100111
0.02658,1011001
0.02661,1001011
0.02663,111111
0.02665,110101
0.02667,101011
0.0267,100100
0.02672,11110
0.02674,11011
0.02677,11001
0.02679,11010
0.02681,11100
0.02683,100001
0.02686,101000
0.02688,110000
0.0269,111010
0.02693,1000101
0.02695,1010010
0.02697,1100000
0.02699,1101110
0.02702,1111100
0.02704,10001011
0.02706,10011001
0.02709,10100111
0.02711,10110100
0.02713,11000000
0.02715,11001011
0.02718,11010100
0.0272,11011011
0.02722,11100001
0.02724,11100100
0.02727,11100110
0.02729,11100101
0.02731,11100010
0.02734,11011110
0.02736,11010111
0.02738,11001110
0.0274,11000100
0.02743,10111001
0.02745,10101100
0.02747,10011110
0.0275,10010000
0.02752,10000010
0.02754,1110011
0.02756,1100101
0.02759,1010111
0.02761,1001010
0.02763,111110
0.02766,110011
0.02768,101010
0.0277,100011
0.02772,11110
0.02775,11010
0.02777,11001
0.02779,11010
0.02781,11101
0.02784,100010
0.02786,101001
0.02788,110001
0.02791,111100
0.02793,1000111
0.02795,1010100
0.02797,1100010
0.028,1110000
0.02802,1111110
0.02804,10001101
0.02807,10011011
0.02809,10101001
0.02811,10110110
0.02813,11000010
0.02816,11001100
0.02818,11010101
0.0282,11011100
0.02823,11100010
0.02825,11100101
0.02827,11100110
0.02829,11100101
0.02832,11100010
0.02834,11011101
0.02836,11010110
0.02838,11001101
0.02841,11000011
0.02843,10110111
0.02845,10101010
0.02848,10011100
0.0285,10001110
0.02852,1111111
0.02854,1110001
0.02857,1100011
0.02859,1010101
0.02861,1001000
0.02864,111100
0.02866,110010
0.02868,101001
0.0287,100010
0.02873,11101
0.02875,11010
0.02877,11001
0.0288,11010
0.02882,11101
0.02884,100011
0.02886,101010
0.02889,110011
0.02891,111101
0.02893,1001001
0.02895,1010110
0.02898,1100100
0.029,1110010
0.02902,10000001
0.02905,10001111
0.02907,10011101
0.02909,10101011
0.02911,10111000
0.02914,11000100
0.02916,11001110
0.02918,11010110
0.02921,11011101
0.02923,11100010
0.02925,11100101
0.02927,11100110
0.0293,11100101
0.02932,11100001
0.02934,11011100
0.02937,11010101
0.02939,11001100
0.02941,11000001
0.02943,10110101
0.02946,10101000
0.02948,10011010
0.0295,10001100
0.02952,1111101
0.02955,1101111
0.02957,1100001
0.02959,1010011
0.02962,1000110
0.02964,111011
0.02966,110001
0.02968,101000
0.02971,100001
0.02973,11101
0.02975,11010
0.02978,11001
0.0298,11011
0.02982,11110
0.02984,100100
0.02987,101011
0.02989,110100
0.02991,111111
0.02994,1001011
0.02996,1011000
0.02998,1100110
0.03,1110100
0.03003,10000011
0.03005,10010001
0.03007,10011111
0.03009,10101101
0.03012,10111010
0.03014,11000101
0.03016,11001111
0.03019,11010111
0.03021,11011110
0.03023,11100011
0.03025,11100101
0.03028,11100110
0.0303,11100100
0.03032,11100001
0.03035,11011011
0.03037,11010100
0.03039,11001010
0.03041,11000000
0.03044,10110100
0.03046,10100110
0.03048,10011000
0.03051,10001010
0.03053,1111011
0.03055,1101101
0.03057,1011111
0.0306,1010001
0.03062,1000101
0.03064,111001
0.03066,101111
0.03069,100111
0.03071,100001
0.03073,11100
0.03076,11010
0.03078,11001
0.0308,11011
0.03082,11111
0.03085,100100
0.03087,101100
0.03089,110101
0.03092,1000000
0.03094,1001100
0.03096,1011010
0.03098,1101000
0.03101,1110110
0.03103,10000101
0.03105,10010011
0.03108,10100001
0.0311,10101111
0.03112,10111011
0.03114,11000111
0.03117,11010000
0.03119,11011000
0.03121,11011111
0.03123,11100011
0.03126,11100110
0.0313,11100100
0.03133,11100000
0.03135,11011010
0.03137,11010010
0.03139,11001001
0.03142,10111110
0.03144,10110010
0.03146,10100100
0.03149,10010110
0.03151,10001000
0.03153,1111001
0.03155,1101011
0.03158,1011101
0.0316,1001111
0.03162,1000011
0.03165,111000
0.03167,101110
0.03169,100110
0.03171,100000
0.03174,11100
0.03176,11001
0.0318,11011
0.03183,11111
0.03185,100101
0.03187,101101
0.0319,110111
0.03192,1000010
0.03194,1001110
0.03196,1011011
0.03199,1101010
0.03201,1111000
0.03203,10000111
0.03206,10010101
0.03208,10100011
0.0321,10110001
0.03212,10111101
0.03215,11001000
0.03217,11010010
0.03219,11011001
0.03222,11100000
0.03224,11100100
0.03226,11100110
0.03231,11100011
0.03233,11011111
0.03235,11011001
0.03237,11010001
0.0324,11000111
0.03242,10111100
0.03244,10110000
0.03247,10100011
0.03249,10010100
0.03251,10000110
0.03253,1110111
0.03256,1101001
0.03258,1011011
0.0326,1001101
0.03263,1000001
0.03265,110110
0.03267,101101
0.03269,100101
0.03272,11111
0.03274,11011
0.03276,11001
0.03281,11100
0.03283,100000
0.03285,100110
0.03288,101111
0.0329,111000
0.03292,1000100
0.03294,1010000
